ID,Dep,Nom,Code Postal,INSEE,Habitants,Densite,Surface,Longitude,Latitude,Altitude Max
367,1,Montceaux,1090,1258,1164,116,10.03,4.8,46.1,244
368,1,Brénod,1110,1060,544,22,23.79,5.6,46.0667,1136
369,1,Misérieux,1600,1250,1762,237,7.41,4.81667,45.9833,280
370,1,Prévessin-Moëns,1280,1313,5980,495,12.07,6.08333,46.25,486
371,1,Lent,1240,1211,1328,42,31.48,5.2,46.1167,296
372,1,Marsonnas,1340,1236,1005,54,18.38,5.06667,46.3333,222
373,1,Manziat,1570,1231,1924,152,12.63,4.9,46.35,207
374,1,Trévoux,1600,1427,6730,1178,5.71,4.76667,45.9333,256
375,1,Bellegarde-sur-Valserine,1200,1033,11790,773,15.25,5.81667,46.1,1542
376,1,Bourg-en-Bresse,1000,1053,40088,1680,23.86,5.21667,46.2,273
377,1,Confort,1200,1114,525,45,11.66,5.81667,46.15,1621
378,1,Saint-Denis-lès-Bourg,1000,1344,5405,429,12.58,5.2,46.2,242
379,1,Massignieu-de-Rives,1300,1239,608,63,9.52,5.76667,45.75,494
380,1,Saint-Étienne-sur-Chalaronne,1140,1351,1468,69,20.99,4.86667,46.15,261
381,1,Bohas-Meyriat-Rignat,1250,1245,811,34,23.51,5.4,46.1333,555
382,1,Chevry,1170,1103,1235,211,5.84,6.03333,46.2833,580
383,1,Fareins,1480,1157,2137,259,8.22,4.76667,46.0167,253
384,1,Gorrevod,1190,1175,799,116,6.88,4.95,46.4167,204
385,1,Valeins,1140,1428,88,20,4.36,4.86667,46.1167,267
386,1,Vieu-d'Izenave,1430,1441,693,29,23.73,5.53333,46.0833,1103
387,1,Toussieux,1600,1423,769,162,4.74,4.83333,45.9667,281
388,1,Arbigny,1190,1016,399,22,17.47,4.96667,46.4667,214
389,1,Malafretaz,1340,1229,952,103,9.19,5.15,46.3167,223
390,1,Samognat,1580,1392,718,51,14.01,5.58333,46.25,731
391,1,Cras-sur-Reyssouze,1340,1130,1256,90,13.83,5.16667,46.3,229
392,1,Messimy-sur-Saône,1480,1243,1209,203,5.95,4.76473,46.0484,226
393,1,Pougny,1550,1308,802,103,7.77,5.95,46.1333,463
394,1,Sandrans,1400,1393,524,18,29.02,4.98333,46.0667,291
395,1,Pont-de-Veyle,1290,1306,1593,821,1.94,4.88333,46.2667,179
396,1,Mijoux,1170,1247,379,17,22,6,46.3667,1614
397,1,Saint-Jean-de-Gonville,1630,1360,1496,121,12.36,5.95,46.2167,1604
398,1,Saint-André-le-Bouchoux,1240,1335,316,33,9.32,5.08333,46.1167,274
399,1,Chaneins,1990,1083,820,64,12.63,4.85,46.1,283
400,1,Joyeux,1800,1198,223,13,16.58,5.1,45.95,298
401,1,Tramoyes,1390,1424,1674,129,12.93,4.96667,45.8667,307
402,1,Biziat,1290,1046,797,69,11.39,4.93333,46.2167,224
403,1,Izenave,1430,1191,164,12,13.04,5.53333,46.0333,1008
404,1,Belmont-Luthézieu,1260,1036,514,25,19.77,5.66167,45.8795,1104
405,1,Arbent,1100,1014,3476,147,23.49,5.68333,46.3,1100
406,1,Sutrieu,1260,1414,235,12,19.05,5.65,45.95,1200
407,1,Serrières-de-Briord,1470,1403,1174,146,8.03,5.45445,45.8081,621
408,1,Aranc,1110,1012,302,13,21.65,5.5,46,1011
409,1,Chaley,1230,1076,127,27,4.6,5.53333,45.95,910
410,1,Curciat-Dongalon,1560,1139,456,19,23.94,5.15,46.4667,218
411,1,Loyettes,1360,1224,2645,124,21.28,5.2,45.7667,204
412,1,Gex,1170,1173,10372,323,32.02,6.06667,46.3333,1614
413,1,Courtes,1560,1128,266,29,9.06,5.1,46.4667,221
414,1,Béréziat,1340,1040,445,41,10.83,5.05,46.3667,213
415,1,Lapeyrouse,1330,1207,292,14,20.04,4.96667,45.9833,295
416,1,Apremont,1100,1011,363,24,14.57,5.65833,46.2083,1042
417,1,Villieu-Loyes-Mollon,1800,1450,3095,194,15.91,5.22223,45.9206,323
418,1,Leyment,1150,1213,1273,89,14.18,5.3,45.9167,321
419,1,Étrez,1340,1154,803,66,12.15,5.18333,46.3333,229
420,2,Gercy,2140,2341,295,46,6.33,3.86667,49.8167,189
421,2,Villemontoire,2210,2804,210,27,7.65,3.33333,49.3,171
422,2,Brancourt-le-Grand,2110,2112,619,47,13.14,3.38333,49.9667,159
423,2,Licy-Clignon,2810,2428,87,21,4.09,3.26667,49.1,165
424,2,Proisy,2120,2624,318,61,5.2,3.73333,49.9,179
425,2,Chambry,2000,2157,718,80,8.89,3.65,49.6,96
426,2,Mont-Saint-Jean,2360,2522,80,20,3.97,4.2,49.7833,266
427,2,Morgny-en-Thiérache,2360,2526,110,15,6.99,4.06667,49.7667,217
428,2,Mesnil-Saint-Laurent,2720,2481,450,82,5.45,3.35,49.8333,126
429,2,Annois,2480,2019,383,64,5.9,3.16667,49.7167,158
430,2,Brunehamel,2360,2126,538,60,8.9,4.18333,49.7667,261
431,2,Audignicourt,2300,2034,102,18,5.66,3.13333,49.4833,154
432,2,Montigny-sur-Crécy,2270,2517,309,36,8.53,3.58333,49.7167,124
433,2,Lor,2190,2440,142,16,8.87,4.05,49.5333,130
434,2,Chivres-en-Laonnois,2350,2189,367,27,13.56,3.85,49.6333,116
435,2,Saint-Gobain,2410,2680,2337,78,29.73,3.38333,49.6,207
436,2,Ugny-le-Gay,2300,2754,163,27,5.9,3.16667,49.6667,169
437,2,Happencourt,2480,2367,148,28,5.18,3.18333,49.7833,101
438,2,Prouvais,2190,2626,379,20,18.22,3.98333,49.4667,170
439,2,Azy-sur-Marne,2400,2042,387,139,2.78,3.36667,49,202
440,2,Terny-Sorny,2880,2739,304,42,7.07,3.36667,49.45,163
441,2,Droizy,2210,2272,75,13,5.42,3.38333,49.2833,172
442,2,Pignicourt,2190,2601,164,23,7.01,4.03333,49.4167,87
443,2,Moussy-Verneuil,2160,2531,127,19,6.43,3.63333,49.4167,160
444,2,Aguilcourt,2190,2005,349,33,10.57,3.96667,49.4,102
445,2,Montaigu,2820,2498,732,31,23.51,3.83333,49.5333,199
446,2,Moulins,2160,2530,99,61,1.6,3.68333,49.4167,179
447,2,Saulchery,2310,2701,658,250,2.63,3.3,48.9833,180
448,2,Nanteuil-la-Fosse,2880,2537,147,19,7.36,3.45,49.4333,176
449,2,Guignicourt,2190,2360,2111,118,17.74,3.96667,49.4333,142
450,2,Bucy-le-Long,2880,2131,1955,152,12.86,3.38333,49.4,161
451,2,Longpont,2600,2438,294,26,10.94,3.21667,49.2667,152
452,2,Montgobert,2600,2506,198,17,11.18,3.15,49.3,162
453,2,Noircourt,2340,2556,90,16,5.45,4.1,49.6667,191
454,2,Rozet-Saint-Albin,2210,2662,286,35,7.95,3.3,49.2,184
455,2,Chivy-lès-Étouvelles,2000,2191,503,142,3.54,3.58333,49.5167,79
456,2,Chavonne,2370,2176,193,53,3.62,3.56667,49.4,167
457,2,Artonges,2330,2026,184,14,13.12,3.55,48.9333,211
458,2,Oisy,2450,2569,428,39,10.79,3.66667,50.0167,161
459,2,Juvigny,2880,2398,280,20,13.85,3.31667,49.45,166
460,2,Marchais-en-Brie,2540,2458,275,21,12.78,3.48333,48.8833,212
461,2,Bouconville-Vauclair,2860,2102,181,13,13.04,3.75556,49.4656,207
462,2,La Bouteille,2140,2109,502,26,19,3.96667,49.8667,223
463,2,Ly-Fontaine,2440,2446,120,34,3.47,3.3,49.7167,100
464,2,Logny-lès-Aubenton,2500,2435,77,9,8.15,4.2,49.8333,245
465,2,Cuirieux,2350,2248,161,24,6.46,3.81667,49.6833,121
466,2,Iron,2510,2386,222,23,9.51,3.66667,49.95,160
467,2,Joncourt,2420,2392,322,44,7.25,3.3,49.95,153
468,2,Effry,2500,2275,353,127,2.77,4,49.9333,223
469,2,Jumigny,2160,2396,69,27,2.49,3.71667,49.4167,173
470,2,Chaourse,2340,2160,535,28,18.6,4,49.7,187
471,2,Saint-Rémy-Blanzy,2210,2693,234,16,13.99,3.3,49.2333,208
472,2,Beaumont-en-Beine,2300,2056,161,29,5.41,3.13333,49.7,147
473,2,Le Plessier-Huleu,2210,2606,76,14,5.2,3.35,49.2333,203
474,2,Estrées,2420,2291,416,59,7.04,3.28333,49.9667,149
475,2,Baulne-en-Brie,2330,2053,288,15,18.89,3.61667,48.9833,243
476,2,Guivry,2300,2362,263,36,7.15,3.11667,49.65,180
477,2,Variscourt,2190,2761,214,38,5.56,3.98333,49.4167,80
478,2,Châtillon-sur-Oise,2240,2170,129,49,2.62,3.4,49.7833,119
479,2,Soissons,2200,2722,28646,2325,12.32,3.33333,49.3667,130
480,2,Bray-Saint-Christophe,2480,2117,80,27,2.88,3.15,49.7667,91
481,2,Le Hérie-la-Viéville,2120,2379,239,25,9.27,3.63333,49.8167,152
482,2,Aubenton,2500,2031,713,30,23.7,4.2,49.8333,259
483,2,Braye,2880,2118,120,89,1.34,3.36667,49.4333,148
484,2,Brissay-Choigny,2240,2123,317,35,8.98,3.36667,49.7167,113
485,2,Remaucourt,2100,2637,319,50,6.35,3.33333,49.9,144
486,2,Seraucourt-le-Grand,2790,2710,789,74,10.56,3.21667,49.7833,99
487,2,Berry-au-Bac,2190,2073,575,70,8.1,3.9,49.4,91
488,2,Vivaise,2870,2821,768,85,9.02,3.56667,49.6167,118
489,2,Proviseux-et-Plesnoy,2190,2627,116,10,11.21,4,49.4667,143
490,2,Caumont,2300,2145,562,98,5.71,3.18333,49.6167,156
491,2,Villers-le-Sec,2240,2813,277,26,10.57,3.5,49.7833,134
492,2,Vichel-Nanteuil,2210,2796,95,14,6.39,3.28333,49.1833,173
493,2,Romery,2120,2654,84,21,3.96,3.73333,49.9,168
494,2,Fontaine-lès-Clercs,2680,2320,289,54,5.33,3.21667,49.8,102
495,2,Chéry-lès-Pouilly,2000,2180,673,39,17.22,3.6,49.65,116
496,2,Pithon,2480,2604,75,30,2.44,3.1,49.75,88
497,2,Beaurieux,2160,2058,793,81,9.69,3.73333,49.4,176
498,2,Sinceny,2300,2719,2152,163,13.13,3.25,49.6,113
499,2,Bouffignereux,2160,2104,103,23,4.36,3.85,49.3667,175
500,2,Saint-Gengoulph,2810,2679,149,19,7.57,3.21667,49.1167,169
501,2,Pargny-les-Bois,2270,2591,136,19,6.83,3.61667,49.7167,137
502,2,Montigny-l'Allier,2810,2512,272,26,10.14,3.1,49.1167,151
503,2,Beuvardes,2130,2083,721,46,15.66,3.48333,49.15,226
504,2,Cuissy-et-Geny,2160,2252,66,13,4.97,3.7,49.4167,191
505,2,Reuilly-Sauvigny,2850,2645,229,35,6.54,3.55,49.0667,241
506,2,Vailly-sur-Aisne,2370,2758,2081,208,9.97,3.51667,49.4167,192
507,2,Bièvres,2860,2088,73,27,2.64,3.71667,49.5,184
508,2,Berny-Rivière,2290,2071,613,77,7.87,3.15,49.4167,140
509,2,Perles,2160,2597,80,21,3.7,3.65,49.3167,179
510,2,Fontenelle-en-Brie,2540,2325,210,24,8.47,3.48333,48.9167,222
511,2,Neuflieux,2300,2542,95,50,1.9,3.16667,49.6,96
512,2,Sainte-Croix,2820,2675,139,41,3.35,3.78333,49.4833,198
513,2,Pargny-la-Dhuys,2330,2590,170,13,12.66,3.55,48.95,221
514,2,Brenelle,2220,2120,199,45,4.34,3.53333,49.3667,174
515,2,Urvillers,2690,2756,610,44,13.69,3.31667,49.7833,126
516,2,Laversine,2600,2415,152,21,7.22,3.16667,49.35,161
517,2,Origny-Sainte-Benoite,2390,2575,1726,74,23.3,3.5,49.8333,139
518,2,Cuiry-Housse,2220,2249,107,12,8.54,3.48333,49.3,149
519,2,La Neuville-lès-Dorengt,2450,2548,385,35,10.88,3.68333,49.9667,176
520,2,Blanzy-lès-Fismes,2160,2091,91,17,5.27,3.66667,49.3333,182
521,2,Hargicourt,2420,2370,557,68,8.12,3.18,49.9623,151
522,2,Villers-sur-Fère,2130,2816,486,45,10.79,3.53333,49.1833,214
523,2,La Hérie,2500,2378,153,36,4.22,4.05,49.8833,222
524,2,Bonnesvalyn,2400,2099,242,38,6.34,3.31667,49.1167,210
525,2,Haution,2140,2377,147,15,9.34,3.83333,49.85,199
526,2,Berzy-le-Sec,2200,2077,396,33,11.69,3.31667,49.3333,154
527,2,La Vallée-au-Blé,2140,2759,347,67,5.17,3.78333,49.8667,186
528,2,Le Catelet,2420,2143,194,473,0.41,3.25,50,108
529,2,Gizy,2350,2346,684,66,10.25,3.76667,49.6,95
530,2,Saint-Algis,2260,2670,159,23,6.89,3.81667,49.8833,191
531,2,Saint-Aubin,2300,2671,322,38,8.36,3.18333,49.5167,154
532,2,Bancigny,2140,2044,28,8,3.32,4.01667,49.8,216
533,2,Villeneuve-sur-Fère,2130,2806,286,27,10.3,3.46667,49.1833,226
534,2,Fleury,2600,2316,129,19,6.51,3.15639,49.2581,191
535,2,Quincy-sous-le-Mont,2220,2633,66,13,5.04,3.55,49.3,137
536,2,Besny-et-Loizy,2870,2080,372,38,9.76,3.58333,49.6,118
537,2,Chéry-lès-Rozoy,2360,2181,105,22,4.73,4.08333,49.7167,215
538,2,Chauny,2300,2173,11983,902,13.28,3.21667,49.6167,96
539,2,Sommette-Eaucourt,2480,2726,158,25,6.28,3.11667,49.7333,76
540,2,Lierval,2860,2429,115,30,3.77,3.61667,49.4833,190
541,2,Chézy-sur-Marne,2570,2186,1327,59,22.43,3.36667,48.9833,220
542,2,Oulches-la-Vallée-Foulon,2160,2578,63,14,4.45,3.75,49.4333,194
543,2,Anizy-le-Château,2320,2018,1895,199,9.49,3.45,49.5,166
544,2,Maizy,2160,2453,425,59,7.09,3.73333,49.3833,171
545,2,Fourdrain,2870,2329,404,42,9.45,3.46667,49.6,181
546,2,Nampteuil-sous-Muret,2200,2536,85,25,3.38,3.41667,49.3,171
547,2,Urcel,2000,2755,549,76,7.2,3.55,49.5,171
548,2,Louâtre,2600,2441,213,19,11.02,3.25,49.25,186
549,2,Barzy-en-Thiérache,2170,2050,306,40,7.63,3.75,50.0333,202
550,2,Condé-en-Brie,2330,2209,656,143,4.56,3.55,49,221
551,2,Dampleux,2600,2259,437,53,8.19,3.15,49.25,187
552,2,Sommelans,2470,2724,57,13,4.28,3.3,49.1333,181
553,2,Pontruet,2490,2615,339,50,6.75,3.23333,49.9,143
554,2,Oigny-en-Valois,2600,2568,142,11,11.88,3.13333,49.2167,158
555,2,Loupeigne,2130,2442,78,10,7.3,3.53333,49.25,140
556,2,Lhuys,2220,2427,149,30,4.95,3.55,49.2833,146
557,2,Éparcy,2500,2278,44,5,7.52,4.06667,49.8667,207
558,2,La Chapelle-Monthodon,2330,2161,189,13,14.28,3.63333,49.0167,254
559,2,Morsain,2290,2527,426,29,14.34,3.18333,49.45,154
560,2,Jaulgonne,2850,2389,666,374,1.78,3.53333,49.0833,211
561,2,Chermizy-Ailles,2860,2178,96,8,10.95,3.73333,49.4667,198
562,2,Becquigny,2110,2061,284,60,4.67,3.46973,50.0173,166
563,2,Festieux,2840,2309,604,90,6.67,3.75,49.5167,208
564,2,Villers-lès-Guise,2120,2814,165,20,8.06,3.68333,49.9,163
565,2,Nampcelles-la-Cour,2140,2535,137,12,10.89,4,49.7833,207
566,2,Montigny-en-Arrouaise,2110,2511,300,30,9.77,3.48333,49.9,154
567,2,Berrieux,2820,2072,177,35,4.98,3.85,49.4833,159
568,2,Chigny,2120,2188,155,14,10.47,3.76667,49.9167,198
569,2,Muret-et-Crouttes,2210,2533,139,26,5.24,3.41667,49.2833,151
570,2,Flavigny-le-Grand-et-Beaurain,2120,2313,473,34,13.63,3.66473,49.8909,161
571,2,Laon,2000,2408,25986,618,42,3.61667,49.5667,183
572,2,Saint-Clément,2360,2674,51,10,5.01,4.06667,49.7667,212
573,2,Dercy,2270,2261,367,32,11.17,3.68333,49.7,140
574,2,Anguilcourt-le-Sart,2800,2017,292,31,9.14,3.43333,49.6833,111
575,2,Villers-en-Prayères,2160,2811,122,21,5.74,3.66667,49.3833,144
576,2,Chalandry,2270,2156,217,28,7.66,3.63333,49.6833,135
577,2,Laval-en-Laonnois,2860,2413,255,56,4.51,3.6,49.5,178
578,2,Fressancourt,2800,2335,210,83,2.51,3.41667,49.6167,113
579,2,Le Sourd,2140,2731,162,22,7.36,3.75,49.8667,176
580,2,Fontaine-Notre-Dame,2110,2322,384,32,11.9,3.43333,49.8833,142
581,2,Chéry-Chartreuve,2220,2179,341,24,13.69,3.61667,49.2667,207
582,2,Mortefontaine,2600,2528,239,20,11.9,3.07611,49.3317,162
583,2,Serain,2110,2709,381,57,6.65,3.36667,50.0167,152
584,2,Maast-et-Violaine,2220,2447,160,14,10.96,3.45,49.2833,154
585,2,Neuville-sur-Ailette,2860,2550,96,21,4.45,3.7,49.4667,178
586,2,Francilly-Selency,2760,2330,465,85,5.43,3.23333,49.85,128
587,2,Bézu-le-Guéry,2310,2084,259,23,11.1,3.23333,49.0167,212
588,2,Marle,2250,2468,2351,170,13.79,3.76667,49.7333,140
589,2,Lemé,2140,2416,447,39,11.36,3.76667,49.8333,183
590,2,Cierges,2130,2193,74,9,8.22,3.6,49.1667,226
591,2,Craonne,2160,2234,76,8,8.62,3.78333,49.4333,192
592,2,Courtemont-Varennes,2850,2228,298,49,5.98,3.55,49.0667,224
593,2,Pommiers,2200,2610,637,95,6.69,3.26667,49.4,134
594,2,Gland,2400,2347,497,87,5.65,3.46667,49.05,218
595,2,Landouzy-la-Cour,2140,2404,167,16,10.12,3.98333,49.85,221
596,2,Montigny-lès-Condé,2330,2515,79,16,4.77,3.56667,48.9833,223
597,2,Leuilly-sous-Coucy,2380,2423,413,32,12.69,3.33333,49.4833,162
598,2,Ploisy,2200,2607,82,28,2.87,3.3,49.3333,166
599,2,Serval,2160,2715,44,20,2.14,3.68333,49.35,169
600,2,Billy-sur-Ourcq,2210,2090,215,21,10.17,3.3,49.2167,194
601,2,Ambrief,2200,2012,63,14,4.5,3.4,49.3167,166
602,2,Prisces,2140,2623,114,17,6.63,3.86667,49.7833,172
603,2,Roupy,2590,2658,241,40,5.9,3.18333,49.8167,102
604,2,Ronchères,2130,2655,130,21,6.06,3.6,49.15,227
605,2,Lugny,2140,2444,126,26,4.77,3.81667,49.7833,172
606,2,Chézy-en-Orxois,2810,2185,360,22,16.15,3.18333,49.1333,169
607,2,Dhuizel,2220,2263,115,16,6.81,3.61667,49.3667,177
608,2,Étampes-sur-Marne,2400,2292,1164,519,2.24,3.41667,49.0333,213
609,2,Vaux-en-Vermandois,2590,2772,137,35,3.85,3.15,49.8167,99
610,2,Boué,2450,2103,1265,121,10.44,3.7,50.0167,189
611,2,La Fère,2800,2304,3037,451,6.73,3.36667,49.6667,80
612,2,Saint-Michel,2830,2684,3535,83,42.2,4.13333,49.9167,278
613,2,Castres,2680,2142,231,40,5.71,3.23333,49.8,104
614,2,Mesbrecourt-Richecourt,2270,2480,298,33,8.98,3.55,49.7,113
615,2,Beugneux,2210,2082,122,15,7.68,3.41667,49.2333,202
616,2,Clermont-les-Fermes,2340,2200,120,12,9.3,3.95,49.6667,149
617,2,Condren,2700,2212,707,126,5.58,3.28333,49.6167,71
618,2,Franqueville,2140,2331,130,42,3.04,3.80945,49.81,172
619,2,Arcy-Sainte-Restitue,2130,2022,427,16,26.43,3.46667,49.25,197
620,2,Burelles,2140,2136,138,9,13.83,3.9,49.7833,181
621,2,Rocourt-Saint-Martin,2210,2649,321,55,5.76,3.38333,49.15,212
622,2,Commenchon,2300,2207,191,57,3.33,3.16667,49.6333,182
623,2,Voulpaix,2140,2826,405,35,11.55,3.83333,49.8333,187
624,2,Bucy-lès-Cerny,2870,2132,185,21,8.74,3.51667,49.5833,196
625,2,Renansart,2240,2640,169,19,8.71,3.45,49.7167,126
626,2,Presles-et-Boves,2370,2620,356,37,9.61,3.55,49.4,174
627,2,Lavaqueresse,2450,2414,212,47,4.44,3.70833,49.95,175
628,2,Cuffies,2880,2245,1686,335,5.02,3.31667,49.4167,155
629,2,Villequier-Aumont,2300,2807,631,51,12.34,3.2,49.65,121
630,2,Vendelles,2490,2774,110,20,5.28,3.13333,49.9167,123
631,2,Attilly,2490,2029,384,32,11.81,3.16667,49.85,141
632,2,Berlancourt,2250,2068,104,20,5.2,3.75806,49.7787,156
633,2,Grisolles,2210,2356,193,18,10.63,3.35,49.15,212
634,2,Courcelles-sur-Vesle,2220,2224,345,39,8.81,3.57195,49.3381,176
635,2,Sons-et-Ronchères,2270,2727,234,25,9.2,3.66667,49.75,145
636,2,Seringes-et-Nesles,2130,2713,296,21,13.49,3.53333,49.2,193
637,2,Grandlup-et-Fay,2350,2353,320,15,20.3,3.73333,49.6667,101
638,2,Coincy,2210,2203,1310,75,17.24,3.41667,49.1667,218
639,2,Marly-Gomont,2120,2469,414,32,12.91,3.8,49.9,184
640,2,Macogny,2470,2449,81,13,6.17,3.23333,49.1667,162
641,2,Tartiers,2290,2736,190,21,8.89,3.23333,49.4333,149
642,2,Gibercourt,2440,2345,45,16,2.69,3.28333,49.7333,106
643,2,Pontru,2490,2614,286,19,14.98,3.21667,49.9,152
644,2,Trélou-sur-Marne,2850,2748,985,48,20.35,3.60695,49.077,234
645,2,La Ville-aux-Bois-lès-Dizy,2340,2802,180,17,10.22,3.99334,49.6612,149
646,2,Amigny-Rouy,2700,2014,731,55,13.08,3.3,49.6,147
647,2,Charmes,2800,2165,1659,453,3.66,3.38333,49.65,100
648,2,Viffort,2540,2800,333,33,9.83,3.45,48.9667,224
649,2,Mâchecourt,2350,2448,122,12,10.08,3.84167,49.6583,103
650,2,Nogent-l'Artaud,2310,2555,2137,89,23.99,3.31667,48.9667,222
651,2,Tannières,2220,2735,14,5,2.55,3.55,49.2833,141
652,2,Saint-Erme-Outre-et-Ramecourt,2820,2676,1832,91,20.11,3.85,49.5167,208
653,2,Jouaignes,2220,2393,170,21,7.84,3.5,49.3,142
654,2,Vaucelles-et-Beffecourt,2000,2765,210,52,4.03,3.55,49.5333,168
655,2,Lesquielles-Saint-Germain,2120,2422,859,52,16.21,3.61667,49.9333,157
656,2,Aizy-Jouy,2370,2008,287,19,14.63,3.51639,49.4348,195
657,2,Faucoucourt,2320,2301,311,42,7.35,3.46667,49.5333,191
658,2,Chavigny,2880,2175,153,28,5.28,3.3,49.4333,156
659,2,Veuilly-la-Poterie,2810,2792,138,18,7.54,3.21667,49.0833,176
660,2,Mézy-Moulins,2650,2484,523,116,4.48,3.5,49.0667,220
661,2,Gernicourt,2160,2344,50,6,7.47,3.86667,49.4,92
662,2,Quincy-Basse,2380,2632,58,14,3.87,3.38333,49.5167,153
663,2,Sergy,2130,2712,164,12,13.32,3.56667,49.1833,217
664,2,Toulis-et-Attencourt,2250,2745,133,17,7.42,3.73333,49.6833,109
665,2,Puiseux-en-Retz,2600,2628,217,21,9.88,3.13333,49.3,226
666,2,Leuze,2500,2425,162,15,10.19,4.15,49.85,226
667,2,Crézancy,2650,2239,1110,157,7.06,3.5,49.05,233
668,2,Noyales,2120,2563,171,23,7.18,3.55,49.9,151
669,2,Marigny-en-Orxois,2810,2465,462,29,15.56,3.21667,49.0667,216
670,2,Foreste,2590,2327,184,37,4.94,3.1,49.8167,91
671,2,Wissignicourt,2320,2834,150,33,4.46,3.43333,49.5333,191
672,2,Tavaux-et-Pontséricourt,2250,2737,601,23,25.42,3.91667,49.7333,185
673,2,Saponay,2130,2699,259,26,9.93,3.48333,49.2167,176
674,2,Ébouleau,2350,2274,206,15,13.03,3.86667,49.6667,139
675,2,Orainville,2190,2572,492,56,8.69,4.01667,49.3833,89
676,2,Missy-lès-Pierrepont,2350,2486,114,17,6.6,3.8,49.6333,91
677,2,Neuilly-Saint-Front,2470,2543,2175,121,17.89,3.26667,49.1667,181
678,2,Tergnier,2700,2738,14139,787,17.95,3.3,49.65,90
679,2,La Ferté-Milon,2460,2307,2240,122,18.35,3.11667,49.1667,156
680,2,Bassoles-Aulers,2380,2052,132,18,7.03,3.38333,49.5333,200
681,2,Le Verguier,2490,2782,224,52,4.28,3.16667,49.9333,135
682,2,Ostel,2370,2577,80,8,9.1,3.56667,49.4333,195
683,2,Sissy,2240,2721,484,44,10.76,3.43333,49.8,127
684,2,Leury,2880,2424,104,28,3.69,3.33333,49.4333,162
685,2,La Croix-sur-Ourcq,2210,2241,124,11,10.45,3.35,49.1667,204
686,2,Pernant,2200,2598,708,72,9.83,3.23333,49.3833,151
687,2,Étreux,2510,2298,1509,145,10.36,3.65,49.9833,160
688,2,Bruys,2220,2129,19,3,5.7,3.56667,49.2667,188
689,2,Fontenelle,2170,2324,289,27,10.47,3.86667,50.0333,223
690,2,Cerseuil,2220,2152,91,19,4.61,3.51667,49.3333,159
691,2,Voharies,2140,2823,68,20,3.32,3.8,49.7833,156
692,2,Saint-Pierre-Aigle,2600,2687,352,29,12.02,3.18333,49.3167,163
693,2,Saint-Martin-Rivière,2110,2683,125,22,5.52,3.53333,50.05,163
694,2,Nanteuil-Notre-Dame,2210,2538,67,18,3.72,3.4,49.2,129
695,2,Selens,2300,2704,238,31,7.65,3.2,49.5,154
696,2,Monthenault,2860,2508,120,40,2.94,3.66667,49.4833,198
697,2,Saint-Eugène,2330,2677,238,35,6.75,3.53333,49.0167,231
698,2,Étouvelles,2000,2294,223,93,2.38,3.58333,49.5333,67
699,2,Faverolles,2600,2302,343,24,13.79,3.17639,49.2242,177
700,2,Lislet,2340,2433,239,29,8.2,4.01667,49.6833,162
701,2,Vendeuil,2800,2775,918,63,14.45,3.35,49.7167,112
702,2,Folembray,2670,2318,1504,169,8.85,3.28333,49.55,152
703,2,Courbes,2800,2222,34,10,3.16,3.45,49.6833,83
704,2,Chacrise,2200,2154,312,24,12.74,3.4,49.3,173
705,2,Serches,2220,2711,313,34,9.1,3.45,49.35,173
706,2,Acy,2200,2003,959,82,11.67,3.41667,49.35,165
707,2,Verneuil-sous-Coucy,2380,2786,130,28,4.58,3.31667,49.5333,167
708,2,Bazoches-sur-Vesles,2220,2054,457,48,9.49,3.61861,49.3073,174
709,2,Mauregny-en-Haye,2820,2472,434,41,10.46,3.8,49.5333,200
710,2,Hartennes-et-Taux,2210,2372,333,52,6.31,3.35,49.2667,196
711,2,Vasseny,2220,2763,212,66,3.18,3.48333,49.35,155
712,2,Merval,2160,2479,88,26,3.36,3.7,49.35,180
713,2,Corcy,2600,2216,310,42,7.25,3.21667,49.25,155
714,2,Bony,2420,2100,135,16,7.98,3.21667,49.9833,146
715,2,Breny,2210,2121,268,59,4.52,3.35,49.1833,155
716,2,Brécy,2210,2119,352,35,9.98,3.43333,49.15,216
717,2,Bruyères-sur-Fère,2130,2127,206,22,9.05,3.43333,49.1833,169
718,2,Flavy-le-Martel,2520,2315,1636,127,12.83,3.2,49.7167,158
719,2,Pancy-Courtecon,2860,2583,43,6,6.37,3.65,49.4667,181
720,2,Bosmont-sur-Serre,2250,2101,206,21,9.68,3.86667,49.7333,172
721,2,Missy-aux-Bois,2200,2485,108,35,3.04,3.25,49.3333,155
722,2,Surfontaine,2240,2732,103,16,6.38,3.45,49.7333,121
723,2,Dagny-Lambercy,2140,2256,132,13,10.04,4.03333,49.7667,211
724,2,Lanchy,2590,2402,52,14,3.69,3.08333,49.8333,94
725,2,Vaudesson,2320,2766,260,30,8.42,3.48333,49.4667,194
726,2,Cœuvres-et-Valsery,2600,2201,462,36,12.52,3.15,49.3333,154
727,2,Épieds,2400,2280,389,20,18.66,3.45,49.1,222
728,2,Villeneuve-Saint-Germain,2200,2805,2438,537,4.54,3.35,49.3833,89
729,2,Alaincourt,2240,2009,503,85,5.9,3.36667,49.75,109
730,2,Soucy,2600,2729,88,16,5.22,3.13333,49.3167,152
731,2,Archon,2360,2021,87,13,6.37,4.11667,49.7417,225
732,2,Pargny-Filain,2000,2589,234,46,5.01,3.53333,49.4667,192
